symbol,trigger_ts,trigger_date,oi_mc,surge,log_mc_usd,log_oi_usd,change_before_24h,volatility_24h,volume_ratio,price_range_24h,body_ratio,consecutive_green,rsi_14,bb_position,atr_pct,oi_change_1h,oi_change_24h,oi_acceleration,vol_range_ratio,oi_surge_ratio,pre_surge_ratio,return_24h,return_48h,return_7d,label_long,label_short,label,max_profit_24h,max_drawdown_24h
TA/USDT,2025-11-23 07:00:00+00:00,2025-11-23,0.5978,0.1099,6.719016226350365,6.495601222235417,18.69,0.014387392928660616,40.19228692181629,0.2816482582837723,0.7272727272727277,2.0,87.61726078799248,1.4748022841349164,0.025241860236703835,0.18047656454741606,0.2299177999763231,0.17201240772798287,142.7038362201441,2.092063694052076,1.7006369426751593,-8.42,-4.57,-4.68,not_long,not_short,skip,7.15022344448264,-11.653489171536613
BANANAS31/USDT,2025-11-24 13:45:00+00:00,2025-11-24,0.3103,0.1198,7.582290682718994,7.074132546668501,59.58,0.03829371449699376,5.823243147858281,0.723413198823035,0.5572207084468663,2.0,59.5704948646125,1.1210845925270239,0.044479330193615926,0.14061015700989504,1.6846771526836972,0.14456972217872185,8.049677773826176,14.062413628411496,4.973288814691152,-11.25,15.67,-2.75,long,short,long,12.454212454212454,-11.930926216640502
TRADOOR/USDT,2025-11-24 08:00:00+00:00,2025-11-24,0.2561,0.3245,7.38880066242313,6.797229027523094,71.63,0.04291817566120927,12.086818126649018,0.8841463414634148,0.7307692307692306,1.0,71.61687170474517,1.3335685636989676,0.07674593870373474,0.32503684025122404,0.26931305345573286,0.41557684770801545,13.67060808807199,0.8299323681224433,2.2073959938366716,-31.54,-11.25,199.59,not_long,short,short,57.56154747948419,-36.69402110199296
H/USDT,2025-11-25 15:15:00+00:00,2025-11-25,0.9651,0.1105,7.183942578491845,7.168509710773565,10.74,0.012533473737796761,56.2082202843354,0.2518329070758738,0.5155829165063489,2.0,86.88524590163938,1.5739883210095411,0.021215304303539597,0.018346707201030533,0.020641969346771264,0.022561029834784797,223.1964874526927,0.18680515245946847,0.971945701357466,17.16,-9.24,-6.33,not_long,not_short,skip,18.092691622103384,-32.98425430778372
TAC/USDT,2025-11-26 13:45:00+00:00,2025-11-26,0.464,0.5526,7.4554811455717624,7.121972539649533,142.37,0.047712933578171995,84.44763519003789,1.545151298546581,0.9002939735423814,8.0,97.45922208281054,1.4556841906225115,0.0586994119681771,1.865759475181603,3.230628946342374,1.6005060702228915,54.653311471486354,5.846234068661553,2.576366268548679,-44.72,-49.74,-55.23,not_long,short,short,63.68038740920095,-49.60774818401937
AKE/USDT,2025-11-27 03:00:00+00:00,2025-11-27,0.3143,0.1234,7.042170047331114,6.53957173999077,37.56,0.0193464531482219,21.777121695891093,0.4345132743362832,0.7890044576523029,7.0,97.95918367346934,1.4216140307020564,0.024026242685737945,0.012040967658682386,0.051815826727654925,-0.09318882541398463,50.118426713557916,0.419901351115518,3.0437601296596437,-17.15,-10.86,-20.17,not_long,short,short,4.50972279685562,-20.355812991311552
SUPER/USDT,2025-11-27 11:15:00+00:00,2025-11-27,2.9071,0.1091,6.583194238232332,7.04665078790305,46.83,0.01613462694420914,25.068507226171842,0.49373433583959886,0.9012345679012351,4.0,77.75816416593113,1.2855335436880346,0.044050425828802385,0.39765142212075366,1.802138247057351,0.33990968387371295,50.77327098092674,16.51822407935244,4.292392300641613,-19.13,-11.75,-12.8,not_long,short,short,1.0104412260020235,-20.074099023240144
MLN/USDT,2025-11-28 20:45:00+00:00,2025-11-28,0.2311,0.1106,7.393950008714073,6.75771100582127,42.62,0.015121970738539063,17.617994633851538,0.494346978557505,0.8096774193548383,3.0,91.75108538350216,1.1539886293304942,0.04066108517755562,0.2433478635782981,2.105742600209247,0.09591530500209641,35.63892447620598,19.03926401635847,3.8535262206148277,-23.44,-19.88,-32.99,not_long,short,short,2.31512104775764,-24.804868368831855
PARTI/USDT,2025-11-30 13:30:00+00:00,2025-11-30,0.6287,0.1448,7.4036254167688345,7.202040741394979,10.46,0.014969395131373209,37.9683334477606,0.22930814940577238,0.6501182033096929,2.0,87.9750425411231,1.5800693301084552,0.019507996373050174,0.13487972565834286,0.12405341867028989,0.1310662892052421,165.57777622012776,0.8567225046290737,0.7223756906077349,-5.87,6.96,17.59,not_long,not_short,skip,9.272376046361885,-12.887498850151779
JELLYJELLY/USDT,2025-12-01 23:45:00+00:00,2025-12-01,0.3009,0.1942,7.64305728857886,7.121459974518451,20.14,0.029147168579657406,9.389243850000899,0.5075901328273242,0.9346405228758161,1.0,51.599147121535175,0.7748238001527751,0.061679448849603545,-0.026244401634597618,0.012091602936211778,-0.022409155901237033,18.497687883927014,0.06226366084558073,1.0370751802265705,-10.58,4.03,-8.8,not_long,short,short,21.769790718835313,-19.040036396724304
TRADOOR/USDT,2025-12-01 10:15:00+00:00,2025-12-01,0.2746,0.3128,7.810709193662604,7.249353574635637,28.73,0.05502582474973514,5.237652316706098,0.7775757575757576,0.895,1.0,43.02298033641317,0.3378650785720115,0.11119211385463881,-0.15115528474903475,-0.25880800512925484,-0.08161815658846351,6.735873984851958,-0.8273913207456995,0.9184782608695652,-66.94,-67.34,-63.39,not_long,short,short,48.169514089194585,-74.61726203683159
ACT/USDT,2025-12-03 02:15:00+00:00,2025-12-03,0.2214,0.1447,7.333741950622814,6.678894058773891,21.91,0.015105568654068797,20.35250243944958,0.295281582952816,0.8857938718662951,2.0,92.80397022332501,1.5833446166451435,0.016074978699233158,0.09577551636713105,0.03657207359450787,0.08792449716983858,68.92574279751736,0.2527441160643253,1.5141672425708363,-9.22,0.76,-14.83,not_long,not_short,skip,3.6580516898608417,-16.580516898608355
SAPIEN/USDT,2025-12-03 14:30:00+00:00,2025-12-03,0.2086,0.1113,7.606837994165404,6.926195049649283,37.45,0.01868348389198859,25.63397368676317,0.4442980144087155,0.7822308063737319,2.0,86.64807390622278,1.2105691882439544,0.04411024470367982,0.07336255212627625,0.5218746412712434,-0.31284250090295807,57.69544957538825,4.688900640352592,3.364779874213837,-3.82,14.37,-9.93,long,not_short,long,26.723125424986094,-11.182543116770717
HIPPO/USDT,2025-12-04 03:15:00+00:00,2025-12-04,0.3036,0.1217,7.122870922864435,6.605209771095176,17.43,0.014052500417308014,63.598824695880424,0.19822222222222233,0.867469879518073,1.0,76.2295081967213,1.4661036748589398,0.017655291204650668,0.14113241370132662,0.12317060904075751,0.14370641373423848,320.84608871240107,1.0120838869413107,1.4322103533278554,-3.32,-7.69,-15.45,not_long,not_short,skip,2.4868123587038493,-11.303692539562915
PTB/USDT,2025-12-04 14:15:00+00:00,2025-12-04,0.2021,0.1096,7.134379890418084,6.439963935920905,8.22,0.015557346547816375,21.509592760435947,0.22909090909090923,0.7738095238095228,2.0,85.84905660377353,1.5692874315388472,0.020842379504993513,0.13922163831058593,0.513359617670258,0.1160290603192068,93.89107950983939,4.683938117429361,0.75,-25.38,-39.21,-49.56,not_long,short,short,2.735562310030404,-29.78723404255319
SKYAI/USDT,2025-12-04 14:15:00+00:00,2025-12-04,0.2396,0.1228,7.539703238947825,6.919228970416107,26.92,0.019238576508228817,12.060899337000128,0.4085634253701482,0.832967032967033,1.0,93.82579933847849,1.208118538366088,0.030571016285302004,0.13394506774549,0.2869846801909725,0.07963912911598911,29.520261942373466,2.337008796343424,2.192182410423453,-8.28,3.26,-15.06,not_long,not_short,skip,20.432900432900446,-27.157287157287158
TA/USDT,2025-12-04 17:45:00+00:00,2025-12-04,0.5033,0.1473,6.743258836232699,6.445080555073714,18.58,0.015467271698731837,25.91588849729605,0.21959721146398134,0.8350951374207188,1.0,76.74418604651164,1.5491205272186526,0.022129853241686776,0.044613963065583115,0.014555554500330107,0.04288779958940735,118.0155627866286,0.09881571283319829,1.2613713509843856,-9.46,-7.7,-17.85,not_long,not_short,skip,5.786736020806238,-13.75162548764629
XNY/USDT,2025-12-04 17:45:00+00:00,2025-12-04,0.3597,0.968,7.463407681137689,7.019389747521436,177.36,0.07083588539020164,92.22329303417052,1.9446736229070616,0.9016238373009617,2.0,96.79874048806087,1.5517870186634901,0.06186339677351976,0.6402645646011599,1.6312230202161915,0.3853266826884883,47.4235326421034,1.6851477481572226,1.8322314049586779,-49.02,-58.94,-60.92,not_long,short,short,80.61408789885611,-62.14844757891116
FHE/USDT,2025-12-07 18:45:00+00:00,2025-12-07,1.1797,0.2021,7.019345221733676,7.091116126981733,161.78,0.04082866336366179,4.549865250946014,2.2092426187419774,0.5393430099312448,1.0,66.23255813953487,1.136817902106279,0.10288163848535366,-0.17869302029908488,1.4808609423344177,-0.17044705271364746,2.0594683500795723,7.3273673544503595,8.004948045522019,-28.41,5.0,91.4,not_long,short,short,18.123362705406045,-35.437008811621816
HEMI/USDT,2025-12-07 01:00:00+00:00,2025-12-07,0.2343,0.1352,7.208652271284432,6.578459954887119,17.22,0.01396551674657143,135.48567473960694,0.7294721407624634,0.21767955801104968,4.0,93.07958477508649,1.560460216145762,0.04823803765762655,0.23168623704654523,0.3366439579058578,0.14395430993755426,185.73111592444607,2.4899701028539782,1.2736686390532543,-0.85,-5.5,-10.7,not_long,not_short,skip,42.62394195888754,-12.091898428053193
ALLO/USDT,2025-12-09 02:15:00+00:00,2025-12-09,0.2916,0.1898,7.635621392329406,7.100415971323262,27.32,0.01963972070715046,50.95375004606373,0.41368078175895767,0.6007677543186184,3.0,87.41573033707867,1.5762099230712217,0.028141837774865276,0.4044818580868272,0.5160141468433083,0.40934967535037636,123.17166349717768,2.7187257473303914,1.4394099051633298,-20.23,-26.91,-40.57,not_long,short,short,10.601427115188567,-22.782874617737015
PROMPT/USDT,2025-12-12 22:15:00+00:00,2025-12-12,0.2878,0.1467,7.150496798416019,6.6096281270947355,28.09,0.017179622828519762,177.46867192273257,0.3633440514469455,0.9202733485193615,11.0,97.30722154222768,1.451532450393314,0.024676558400434288,1.837145895597,2.201165760635642,1.7441293127475457,488.43147759265315,15.004538245641733,1.9147920927062032,15.25,-5.53,-18.21,not_long,not_short,skip,53.103229892336934,-13.20455984800506
BAS/USDT,2025-12-14 15:45:00+00:00,2025-12-14,0.3511,0.2231,7.399543932821835,6.944915319859177,91.73,0.035096111442445094,8.458307131676694,1.2806870548806035,0.627269612881124,2.0,86.55172413793103,1.3594711893195537,0.06478173614768215,-0.09092462141107256,0.7437236799555761,-0.2006457246254823,6.604507400494689,3.33358888370944,4.111609143881668,-31.07,-18.43,-46.98,not_long,short,short,8.478629072431998,-34.63186211019229
FHE/USDT,2025-12-14 15:30:00+00:00,2025-12-14,0.775,0.4018,7.294156157102688,7.183446544226417,75.3,0.0409523443568475,28.17422494264434,1.1341804320203301,0.7347600518806747,4.0,99.33571793561573,1.388116577538357,0.06295399515738499,0.15400391540897196,0.1612313745611427,0.0821553474559926,24.84104305384394,0.40127270921140545,1.8740666998506719,-10.78,16.95,-44.42,long,short,long,14.672400708322787,-32.78522641032128
SWARMS/USDT,2025-12-15 17:30:00+00:00,2025-12-15,0.4499,0.1742,7.366416363371524,7.0195721642049,90.89,0.024975123285395355,23.726505504991398,1.0588235294117645,0.6182795698924726,10.0,86.64085188770571,1.4103025205360358,0.055330261136712765,-0.02117467656081108,0.5177544401111371,-0.1554397159571192,22.408366310269656,2.972183927159226,5.217566016073479,-19.7,-30.06,-27.18,not_long,short,short,6.88172043010753,-41.46236559139784
EDEN/USDT,2025-12-16 05:15:00+00:00,2025-12-16,0.4242,0.3724,7.143386665780034,6.770976982139671,29.21,0.03349237581062459,95.68135195980118,0.5308072487644153,0.8066053796390874,4.0,96.41404805914972,1.5837561397777624,0.0303188965426968,0.5093326313647286,0.4715998364046077,0.516883919187123,180.25630241961295,1.266379797004854,0.7843716433941997,-19.67,-30.95,-27.17,not_long,short,short,6.425380826938509,-27.21337761997481
PTB/USDT,2025-12-16 17:45:00+00:00,2025-12-16,1.0678,0.126,7.112450759394305,7.140926297815871,112.64,0.03075240622115377,4.247299565148348,1.386884108258154,0.5271084337349401,1.0,51.87110187110187,0.8239366575060488,0.06532014979905004,-0.06353015745918922,2.19107063249105,-0.09559336403757822,3.0624761938347604,17.38944946421468,8.93968253968254,-29.51,-51.69,-50.08,not_long,short,short,26.91815856777491,-35.45396419437341
ACT/USDT,2025-12-17 15:00:00+00:00,2025-12-17,0.3572,0.1746,7.337353220589579,6.890254199799127,22.75,0.01729182164118531,61.612334449167264,0.27186406796601703,0.9128329297820817,1.0,84.37500000000003,1.5288905239659945,0.02509576385759353,0.27424704220411983,0.4472894324650364,0.1952330648249785,226.62919344261707,2.56179514584786,1.3029782359679267,11.04,24.37,65.38,long,not_short,long,17.823343848580443,-15.930599369085186
H/USDT,2025-12-17 21:15:00+00:00,2025-12-17,1.6899,0.1878,6.995981658453918,7.223830761158752,23.8,0.029149240071147647,7.583957632903398,0.6153846153846155,0.867462311557789,1.0,32.730324505781425,0.2955676835565039,0.0785190879649318,-0.008612388504963372,0.2993185487592005,0.03232303061918354,12.323931153468019,1.5938154886006417,1.2673056443024493,6.65,15.88,73.99,long,not_short,long,21.11289214563774,-17.861231967025425
D/USDT,2025-12-23 16:45:00+00:00,2025-12-23,0.2118,0.1062,7.167466564597806,6.493326418210364,19.79,0.013653368672529228,310.2619728058796,0.2586872586872586,0.802083333333333,7.0,91.61676646706584,1.476932326120937,0.02052903455646596,0.9389305875224722,0.7898485972793183,0.938080600691019,1199.3709098018335,7.437369089259118,1.8634651600753294,-3.12,-9.1,-11.28,not_long,not_short,skip,16.895261845386543,-10.349127182044882
ZBT/USDT,2025-12-24 03:45:00+00:00,2025-12-24,0.2321,0.1324,7.3505733265069635,6.716254744065218,25.86,0.01410656182877481,69.96820041252724,0.3068181818181817,0.891666666666667,5.0,87.7358490566038,1.4629135493871663,0.0232630757220921,0.42097688386662035,0.6192368731737169,0.3307939190562455,228.044505048237,4.67701565841176,1.9531722054380667,23.72,65.36,71.91,long,not_short,long,29.836065573770497,-12.568306010928953
ZKP/USDT,2025-12-26 06:15:00+00:00,2025-12-26,0.2673,0.1903,7.5228018640095184,6.949786692503772,24.47,0.02229602825352464,40.47445534201952,0.5437007213554773,0.5743478260869563,3.0,89.93600930773708,1.4699322991666486,0.04625611590394359,0.5663364348029013,0.710940235647701,0.40611015395343275,74.44252647139103,3.7358919371923336,1.2858644245927482,-7.15,-4.48,-24.83,not_long,not_short,skip,11.88430352172336,-17.911170277139043
TA/USDT,2025-12-29 00:15:00+00:00,2025-12-29,0.7252,0.123,6.698691966886123,6.559129344347682,27.4,0.015384644593761541,24.094224602286662,0.3408134642356242,0.7450980392156865,1.0,89.33764135702741,1.3630686276182067,0.028715520790448732,0.16359474702905297,0.2669094557943423,0.1369963331273193,70.69622280424028,2.1699955755637585,2.227642276422764,-12.32,-8.07,1.12,not_long,short,short,5.835734870317011,-17.79538904899135
TRADOOR/USDT,2025-12-30 14:15:00+00:00,2025-12-30,0.3643,0.3022,7.4435026049465565,7.004987955489638,36.17,0.027441368436532915,129.14146214557903,0.4114326040931545,0.8651252408477845,1.0,91.2820512820513,1.577404262051073,0.027943890734588413,0.2678379660484216,0.2539180922688272,0.26192463745602995,313.8824217157556,0.8402319400027373,1.1968894771674388,-25.01,-19.38,-17.83,not_long,short,short,16.69250645994831,-30.180878552971578
STORJ/USDT,2026-01-05 12:30:00+00:00,2026-01-05,0.2913,0.1008,7.3389927153356656,6.803379331731095,16.06,0.010878463958026352,80.99727760041252,0.19890795631825267,0.8224852071005916,8.0,97.50000000000004,1.503691585270142,0.016139657444005258,0.28721721793299,0.2679686983768232,0.288403044354655,407.20984268128973,2.658419626754198,1.5932539682539681,-3.89,-7.25,-12.65,not_long,not_short,skip,6.4558629776021,-9.881422924901173
ZKP/USDT,2026-01-07 10:30:00+00:00,2026-01-07,0.2834,0.2716,7.475863121497351,6.928275687655992,19.88,0.024918430309468182,70.64986173321752,0.3034778049632995,0.9738702735936053,3.0,94.8510993598664,1.5860871678675132,0.020499658098255814,0.941437346857154,0.7141176221484812,0.9491580028147785,232.80075372154948,2.6292990506203284,0.7319587628865979,17.24,11.57,-5.3,long,not_short,long,51.22362300276413,-21.364525045506642
TA/USDT,2026-01-08 11:45:00+00:00,2026-01-08,0.7594,0.1971,6.916611845109346,6.797094342630254,33.79,0.020921787847220645,74.38658700287218,0.464869775893398,0.7301740812379109,3.0,88.6259541984733,1.5307892166057204,0.030768032403801243,0.20458228840898898,0.237193758397752,0.198525917106046,160.01596761139015,1.203418358182405,1.7143581938102486,-2.68,-12.1,-18.47,not_long,not_short,skip,7.219193020719739,-17.055616139585606
DOLO/USDT,2026-01-12 14:00:00+00:00,2026-01-12,0.2921,0.2779,7.4030751496234375,6.868665770603915,31.13,0.025656884012267605,762.8356455724693,0.41862769383205345,0.802294197031039,4.0,94.29133858267716,1.580183743492886,0.026622426585850123,1.2544806177178744,1.3945470136912503,1.184120197864576,1822.2292906367213,5.0181612583348345,1.1201871176682259,6.77,5.78,2.58,not_long,not_short,skip,38.00292611558156,-22.36649597659107
FHE/USDT,2026-01-15 13:45:00+00:00,2026-01-15,0.8617,0.1522,7.2791221376983355,7.214502395464968,63.88,0.027706265208957904,8.509808188830942,0.6908212560386474,0.9065588499550752,1.0,60.535230352303515,0.9744956992087142,0.04181709347350305,0.019997529024491426,0.6970933240613275,-0.04527382901508954,12.318393671944088,4.580113824318841,4.197109067017083,31.06,84.39,113.15,long,not_short,long,51.630221291082904,-14.403561607961235
ZBT/USDT,2026-01-15 10:00:00+00:00,2026-01-15,0.2451,0.1188,7.496701362185202,6.88597750334161,12.76,0.012395351437162421,35.41635632833526,0.16727272727272716,0.9714285714285715,3.0,94.04761904761904,1.5664236703384422,0.013326642132262728,0.1020955626528882,0.0843699091395449,0.10183938656825874,211.7282171802653,0.7101844203665395,1.074074074074074,-16.24,-17.72,-26.54,not_long,short,short,4.683840749414525,-17.33021077283372
STO/USDT,2026-01-17 19:30:00+00:00,2026-01-17,0.234,0.1096,7.346305766813617,6.715518751512354,30.41,0.01209584807420222,88.10776022553723,0.3208399787347155,0.9136150234741792,2.0,83.13878080415039,1.5150231656271087,0.021897704366489242,0.43223687042975406,0.5346683884358558,0.4263675934809256,274.61590221082946,4.878361208356349,2.7746350364963503,16.94,4.9,-16.47,not_long,not_short,skip,40.08730078164655,-9.927926098873208
ARPA/USDT,2026-01-19 21:45:00+00:00,2026-01-19,0.4043,0.164,7.330445938361497,6.937160781249034,64.7,0.030379855516568403,5.062626291400887,0.9443969204448245,0.9164179104477606,1.0,61.082474226804116,1.0553797729146273,0.03805808693371795,0.033209089228657986,2.87027713315444,0.0720268450491478,5.360697585731557,17.501689836307563,3.945121951219512,-27.86,-25.84,-41.07,not_long,short,short,1.5603487838458108,-29.508949059201473
SKYAI/USDT,2026-01-19 06:00:00+00:00,2026-01-19,0.2011,0.1035,7.665393350279712,6.968791141558746,12.55,0.011944221075100512,72.95643080987516,0.2144116906021667,0.6781250000000002,2.0,89.12732474964238,1.4852908156881746,0.0178417088529448,0.09374598976078678,0.10227975172796118,0.08557889664976634,340.26330656215583,0.9882101616228134,1.21256038647343,-0.67,-6.78,-14.78,not_long,not_short,skip,4.624027657735508,-9.680207433016431
NAORIS/USDT,2026-01-20 23:45:00+00:00,2026-01-20,0.2466,0.1364,7.34168926892286,6.733723478071427,52.71,0.02275600972069713,14.748343593165202,0.6308100929614874,0.9544468546637754,2.0,60.962914769030604,1.1887607817111967,0.05158838433053984,0.2069174086741057,1.3652158663556224,0.22952215887771568,23.38000573821768,10.008913976214242,3.864369501466276,-18.42,-12.09,-23.63,not_long,short,short,75.03410641200546,-35.388813096862215
AIA/USDT,2026-01-21 00:15:00+00:00,2026-01-21,0.2797,0.1075,7.448580108882795,6.895215626710656,-1.53,0.04797354670229861,0.6123265782802606,1.39853392982267,0.9139426284189469,2.0,31.906670483824797,0.3448238311209657,0.07545121969731468,-0.026933550020241837,0.25630038446360176,0.0007084938037321686,0.4378346246900866,2.384189622917226,-0.14232558139534884,-23.88,-19.52,-38.14,not_long,short,short,19.781815605851282,-28.689831048772717
BLUAI/USDT,2026-01-23 17:15:00+00:00,2026-01-23,0.3132,0.3972,7.20320852850861,6.69906006767232,107.4,0.045253017325315344,302.1065649481644,1.3840155945419104,0.6694439413149791,3.0,96.86581782566111,1.4870320879741905,0.05410156679192211,0.42135296093186864,0.47657229199973533,0.35390452147596296,218.2826307301526,1.1998295367566347,2.70392749244713,-47.59,-45.35,-39.46,not_long,short,short,12.874942316566674,-55.26842024303953
ENSO/USDT,2026-01-24 03:15:00+00:00,2026-01-24,0.5655,0.1341,7.385685547445953,7.138122594438101,81.68,0.02667289110762124,6.300716856602743,0.9089633671083398,0.7409766454352442,5.0,94.44326617179215,1.1068330807138087,0.04827661325458684,0.09300660295840754,1.223701545540237,0.03060680348361941,6.931761041863591,9.125291167339574,6.090976882923192,81.55,20.37,46.05,long,not_short,long,89.34259573026094,-12.216197899017278
BULLA/USDT,2026-01-25 10:00:00+00:00,2026-01-25,0.4519,0.1298,6.991226075692495,6.646315289765084,15.09,0.01569665932478217,12.77829269638497,0.22310344827586207,0.862660944206009,4.0,75.72254335260115,1.3660717694617013,0.020714285714285716,0.1788335998197566,0.12642490978899693,0.1827743497053795,57.27519137483217,0.973997764167927,1.162557781201849,-3.49,-9.83,1061.14,not_long,not_short,skip,20.914285714285707,-16.57142857142858
NOM/USDT,2026-01-25 00:45:00+00:00,2026-01-25,0.4192,0.1488,7.080518260527118,6.702967557537285,64.13,0.023358190183204713,25.76845247730151,0.7864561695056086,0.6256019261637246,2.0,92.37600173272688,1.3331213900042675,0.04507530352840646,0.25382031136489275,0.8207174793362425,0.21315380672038042,32.765274755871495,5.515574457904856,4.309811827956989,1.13,-11.12,-33.31,not_long,not_short,skip,47.87737808424024,-13.533272410068953
4/USDT,2026-01-27 12:45:00+00:00,2026-01-27,0.4107,0.1371,7.266936911159173,6.880470993127715,11.25,0.014377962719992178,49.353182626461866,0.15815691158156892,0.936974789915966,1.0,85.89743589743591,1.5736691611820528,0.016224986479177944,0.10108687235918376,0.13312278749976036,0.10035645395166523,312.05201298463726,0.9709904266940945,0.8205689277899343,-2.87,-6.76,-32.94,not_long,not_short,skip,8.058409951325052,-12.276906435911306
PTB/USDT,2026-01-27 16:30:00+00:00,2026-01-27,1.3563,0.1008,6.840290379469756,6.972630301514961,60.26,0.022022150060076278,4.601509552035267,0.679030662710188,0.8116710875331558,1.0,77.0562770562771,0.9833480909026991,0.045553608820135885,-0.008253339439172495,0.9920667121653627,-0.04854687738685084,6.7765858078771375,9.84193166830717,5.978174603174603,-24.29,-36.11,-52.47,not_long,short,short,11.5166018546216,-26.86209991026024
AIA/USDT,2026-01-28 15:00:00+00:00,2026-01-28,0.3897,0.1633,7.306131323743951,6.896810455068398,21.73,0.018492386223715667,15.842175191462218,0.2736110256568017,0.8693666260657738,5.0,86.08393128941076,1.5355059171004206,0.024029613812286604,0.1391670082843864,0.09500726444799318,0.13075079518679997,57.900353808598055,0.5817958631230445,1.3306797305572569,-18.41,-18.74,-42.66,not_long,short,short,6.691906775494139,-19.116923984659262
BULLA/USDT,2026-02-01 08:30:00+00:00,2026-02-01,0.2191,0.1093,8.10771996609983,7.448304898891099,248.84,0.05020359765812812,0.949394717046304,4.329780146568954,0.6248787920764649,4.0,80.78842595188694,1.2168618642378892,0.07289715833895175,-0.04516386499152126,-0.6385184830813987,-0.06670839231396616,0.21927088325688604,-5.84188914072643,22.766697163769443,-96.49,-94.19,-94.49,not_long,short,short,4.876769795490299,-97.33001223562314
ZKP/USDT,2026-02-01 00:45:00+00:00,2026-02-01,0.3873,0.1342,7.322668515750898,6.9107332316391314,7.9,0.01878610306673482,41.275459143333315,0.39591029023746693,0.8117182356813691,2.0,94.21393224210124,1.4502549845903911,0.026655520228045175,0.11998280602503136,0.1704850410288071,0.11655802837007655,104.25457524374094,1.2703803355350751,0.5886736214605066,-16.9,-18.01,-24.52,not_long,short,short,36.751726784343845,-17.171910974673832
F/USDT,2026-02-02 00:15:00+00:00,2026-02-02,0.4354,0.1085,6.77662855342015,6.415470330684259,8.65,0.019954828548682746,13.94163683000117,0.3701583667239076,0.6747404844290655,2.0,78.35748792270535,1.5424153320791092,0.02262681289274364,0.3154051899422039,0.6974087993228351,0.3228989125711301,37.66397867321451,6.427730869334885,0.7972350230414748,0.9,-0.92,1.17,not_long,not_short,skip,13.631041980264257,-9.901321291185816
PARTI/USDT,2026-02-05 13:45:00+00:00,2026-02-05,0.7122,0.1407,7.294828942021295,7.147426216075712,12.11,0.016141371742501243,46.944038444136545,0.22225412778176587,0.8220472440944884,2.0,77.93380140421263,1.4437719548801093,0.024926562447243124,0.04868961622865293,0.06061215063924563,0.048237960524206334,211.2178473923845,0.430789983221362,0.8606965174129354,2.75,14.33,16.93,long,not_short,long,12.053887969747112,-14.40557787757032
ENSO/USDT,2026-02-07 00:00:00+00:00,2026-02-07,0.415,0.1222,7.5143427225876485,7.132366584559076,27.09,0.01752868166550297,9.612466093308964,0.30302053966975423,0.7736017897091721,4.0,91.60142348754447,1.5149753300973632,0.02054572616497779,-0.00269139012529937,-0.012407271009736572,-0.01641466886646037,31.722160167047,-0.10153249598802432,2.216857610474632,-14.48,-14.45,-21.61,not_long,short,short,4.743605896434433,-18.81693335013229
LA/USDT,2026-02-07 01:45:00+00:00,2026-02-07,0.4585,0.1235,7.138305477642072,6.799638869322268,29.86,0.013876552049133151,38.136676290074284,0.36585365853658536,0.8355704697986581,2.0,87.21174004192878,1.5248912086415225,0.022727272727272735,0.17053119717872692,0.13252028429508772,0.17479850256007404,104.24024852620305,1.0730387392314795,2.4178137651821863,16.37,3.75,-2.87,not_long,not_short,skip,38.0847308031774,-11.82700794351279
PTB/USDT,2026-02-07 12:00:00+00:00,2026-02-07,1.062,0.1586,6.50816354529632,6.53426909059527,27.75,0.017860487412475326,111.81378605196365,0.373022481265612,0.6938110749185671,3.0,93.31395348837209,1.5431372018303544,0.02455930958501654,0.404436802581542,0.4339899151589737,0.3366999697031693,299.75079698305433,2.7363802973453577,1.7496847414880203,16.58,13.75,-9.58,long,not_short,long,21.915167095115674,-13.753213367609252
FHE/USDT,2026-02-08 14:00:00+00:00,2026-02-08,0.4134,0.1091,7.393192328986442,7.009591020275062,6.04,0.014437184860997552,11.274752448419694,0.16777973052138254,0.889799635701276,3.0,87.43199129488566,1.5245338990130752,0.021814807888717876,0.04817030538504553,0.10156957728657165,0.044094701392341965,67.19972915311598,0.9309768770538189,0.5536205316223648,-18.44,22.87,-60.35,long,short,long,9.63649179337429,-19.242775148524828
BLESS/USDT,2026-02-11 16:45:00+00:00,2026-02-11,0.2067,0.1302,7.011222149496614,6.326638941862436,18.4,0.015322037424446827,105.17634792390265,0.28533273981749396,0.7370838117106772,2.0,76.413881748072,1.44110223748515,0.03938057635114344,0.2474503842820303,0.23531803269392754,0.25817385520845476,368.60946273174295,1.807358162011732,1.4132104454685097,3.61,7.79,-5.28,not_long,not_short,skip,32.806891600861455,-11.988513998564244
TAKE/USDT,2026-02-12 01:15:00+00:00,2026-02-12,0.4649,0.1556,6.94816004276724,6.615549958966876,76.66,0.025114227270725948,3.856500451463073,0.9497568881685575,0.9285714285714294,3.0,81.35700697526953,1.3996793710153006,0.046152615581506955,0.053741322577241436,0.6907272937132477,-0.037034548958979445,4.060513273980744,4.439121424892337,4.926735218508997,8.87,54.48,-34.43,long,not_short,long,42.35722284434489,-13.465845464725646
